B.Code,value,table,field,issue,issue_addressed,addressed_by_whom,notes
NN0376,Cattle..Camel..Small Ruminants,Prod.Out,P.Product,No match for product in master codes Product tab,FALSE,"",""
NN0376,Small Ruminants,Prod.Out,P.Product,No match for product in master codes Product tab,FALSE,"",""
